drag_force_n,buoyancy_force_n,effective_velocity_ms,torque_required_nm,torque_margin_nm,cavitation_risk,gm_m,stability_warning,environment_mode
223.27192583983827,4568.303917398243,3.1223268139002305,137.79067423258587,-27.79067423258587,False,0.07750000000000001,False,real
263.26099429737985,4568.303917398243,3.390428250491755,162.4696421949544,-52.46964219495439,False,0.07750000000000001,False,real
