drag_force_n,buoyancy_force_n,effective_velocity_ms,torque_required_nm,torque_margin_nm,cavitation_risk,gm_m,stability_warning,environment_mode
146.7172856611646,4682.511515333199,2.5,62.87883671192768,47.12116328807232,False,0.07750000000000001,False,base
146.7172856611646,4682.511515333199,2.5,62.87883671192768,47.12116328807232,False,0.07750000000000001,False,base
146.7172856611646,4682.511515333199,2.5,62.87883671192768,47.12116328807232,False,0.07750000000000001,False,base
146.7172856611646,4682.511515333199,2.5,62.87883671192768,47.12116328807232,False,0.07750000000000001,False,base
146.7172856611646,4682.511515333199,2.5,62.87883671192768,47.12116328807232,False,0.07750000000000001,False,base
